paper_id,title,summary,authors,categories,primary_category,published,updated,abs_url,pdf_url,comment,authors_joined,categories_joined,summary_chars,age_days,text_for_embedding
10.47861/tuturan.v4i3.2655,Urgensi Pengaturan Hukum Hak Cipta terhadap Musik yang Dihasilkan oleh Artifical Intelligence dalam Sistem Hukum Indonesia,"The rapid development of Generative Artificial Intelligence (AI) technology in the Industry 4.0 era has created a legal vacuum (rechtsvacuum) in Indonesia's positive legal system, because Law Number 28 of 2014 concerning Copyright (UUHC) is still based on the paradigm of human authorship as the sole legal subject of the creator. This condition creates uncertainty regarding the ownership status of digital works, the limits of legal responsibility, and the exploitation of copyrighted works as AI training data without permission. This study aims to analyze the urgency of legal protection for works produced by AI in Indonesia and examine the limits of copyright protection for songs produced through artificial intelligence. The research method used is prescriptive normative legal research with a legislative and conceptual approach through literature study. The results show that AI regulation is needed to create legal certainty and protect the economic rights of human creators. Copyright protection for AI-based music is conditional, namely works that are entirely generated through simple commands are still in legal uncertainty, while works with significant human creative contributions through parameter adjustments, lyric writing, and curation can obtain protection. This study emphasizes the need to revise the UUHC by establishing a minimum limit for human contribution and requiring transparency of AI training data.","['Putu Ayu Nandita Putri', 'Anak Agung Ayu Ngurah Sri Rahayu Gorda', 'Kadek Julia Mahdewi', 'Bagus Gede Ari Rama']",[],,2026-07-17,2026-07-17,https://doi.org/10.47861/tuturan.v4i3.2655,https://e-journal.nalanda.ac.id/index.php/TUTURAN/article/download/2655/2154,,"Putu Ayu Nandita Putri, Anak Agung Ayu Ngurah Sri Rahayu Gorda, Kadek Julia Mahdewi, Bagus Gede Ari Rama",,1432,20,"Title: Urgensi Pengaturan Hukum Hak Cipta terhadap Musik yang Dihasilkan oleh Artifical Intelligence dalam Sistem Hukum Indonesia | Authors: Putu Ayu Nandita Putri, Anak Agung Ayu Ngurah Sri Rahayu Gorda, Kadek Julia Mahdewi, Bagus Gede Ari Rama | Summary: The rapid development of Generative Artificial Intelligence (AI) technology in the Industry 4.0 era has created a legal vacuum (rechtsvacuum) in Indonesia's positive legal system, because Law Number 28 of 2014 concerning Copyright (UUHC) is still based on the paradigm of human authorship as the sole legal subject of the creator. This condition creates uncertainty regarding the ownership status of digital works, the limits of legal responsibility, and the exploitation of copyrighted works as AI training data without permission. This study aims to analyze the urgency of legal protection for works produced by AI in Indonesia and examine the limits of copyright protection for songs produced through artificial intelligence. The research method used is prescriptive normative legal research with a legislative and conceptual approach through literature study. The results show that AI regulation is needed to create legal certainty and protect the economic rights of human creators. Copyright protection for AI-based music is conditional, namely works that are entirely generated through simple commands are still in legal uncertainty, while works with significant human creative contributions through parameter adjustments, lyric writing, and curation can obtain protection. This study emphasizes the need to revise the UUHC by establishing a minimum limit for human contribution and requiring transparency of AI training data."
10.61404/mutiara.v4i3.530,"Peran Artifical Intelligence (AI) dalam Layanan Konseling Online: Peluang, Tantangan, dan Implikasi Etis (Studi Literature)","The advancement of digital technology has encouraged the adoption of Artificial Intelligence (AI) in online counseling services to enhance the accessibility and quality of mental health care. The emergence of AI through chatbots, virtual counselors, and digital mental health platforms presents various opportunities, challenges, and ethical implications that require comprehensive examination. This study aims to analyze the opportunities offered by AI, the challenges associated with its implementation, and the ethical implications of its use in online counseling services. The study employed a literature review method with a qualitative approach, examining 15 scientific articles published between 2016 and 2026. Data were analyzed using content analysis through the synthesis of findings from previous studies. The results indicate that AI has the potential to expand access to counseling services, improve service efficiency, support preliminary assessments, and facilitate the delivery of more personalized and data-driven interventions. However, the use of AI continues to face several challenges, including limitations in understanding human emotions and social contexts, the risk of inaccurate responses, algorithmic bias, and the potential for user dependency on technology. The most prominent ethical concerns involve privacy protection, data security, algorithmic transparency, system accountability, and professional responsibility. This study concludes that AI is more appropriately positioned as a supportive tool or co-counselor for professional counselors rather than a replacement for human practitioners. The novelty of this study lies in its integration of the opportunities, challenges, and ethical implications of AI into a comprehensive analytical framework.",['Fatma Maylasari Saqoti'],[],,2026-07-15,2026-07-15,https://doi.org/10.61404/mutiara.v4i3.530,https://jurnal.tiga-mutiara.com/index.php/jimi/article/download/530/399,,Fatma Maylasari Saqoti,,1783,22,"Title: Peran Artifical Intelligence (AI) dalam Layanan Konseling Online: Peluang, Tantangan, dan Implikasi Etis (Studi Literature) | Authors: Fatma Maylasari Saqoti | Summary: The advancement of digital technology has encouraged the adoption of Artificial Intelligence (AI) in online counseling services to enhance the accessibility and quality of mental health care. The emergence of AI through chatbots, virtual counselors, and digital mental health platforms presents various opportunities, challenges, and ethical implications that require comprehensive examination. This study aims to analyze the opportunities offered by AI, the challenges associated with its implementation, and the ethical implications of its use in online counseling services. The study employed a literature review method with a qualitative approach, examining 15 scientific articles published between 2016 and 2026. Data were analyzed using content analysis through the synthesis of findings from previous studies. The results indicate that AI has the potential to expand access to counseling services, improve service efficiency, support preliminary assessments, and facilitate the delivery of more personalized and data-driven interventions. However, the use of AI continues to face several challenges, including limitations in understanding human emotions and social contexts, the risk of inaccurate responses, algorithmic bias, and the potential for user dependency on technology. The most prominent ethical concerns involve privacy protection, data security, algorithmic transparency, system accountability, and professional responsibility. This study concludes that AI is more appropriately positioned as a supportive tool or co-counselor for professional counselors rather than a replacement for human practitioners. The novelty of this study lies in its integration of the opportunities, challenges, and ethical implications of AI into a comprehensive analytical framework."
10.30640/trending.v4i3.7273,Sustainable Development in the Digital Era: the Role Artifical Intelligence and the Internet of Things in Suporting the Green Economy,"Sustainable development has become a global priority in addressing environmental challenges while maintaining economic growth and social welfare. In the digital era, Artificial Intelligence (AI) and the Internet of Things (IoT) have emerged as key technologies that support the implementation of a green economy through efficient and data-driven resource management. This study aims to analyze the role of AI and IoT in supporting sustainable development, examine their contribution to improving resource efficiency, and identify the challenges associated with their implementation. The study employs a conceptual research method with a qualitative approach based on a literature review of recent scientific journals, books, and other relevant academic publications. The findings indicate that AI enhances decision-making, optimizes resource utilization, and reduces operational waste, while IoT enables real-time monitoring and automated management across various sectors. The integration of AI and IoT creates intelligent systems that improve energy efficiency, support environmental management, and strengthen green economy practices. However, challenges such as digital infrastructure gaps, limited human resources, high implementation costs, and data security concerns remain. Therefore, collaboration among governments, industries, and educational institutions is essential to maximize the contribution of AI and IoT to sustainable development.","['Adira Devina Mahmudi', 'Alvina Safitri', 'Mila Hariani']",[],,2026-07-13,2026-07-13,https://doi.org/10.30640/trending.v4i3.7273,https://jurnaluniv45sby.ac.id/index.php/Trending/article/download/7273/5539,,"Adira Devina Mahmudi, Alvina Safitri, Mila Hariani",,1450,24,"Title: Sustainable Development in the Digital Era: the Role Artifical Intelligence and the Internet of Things in Suporting the Green Economy | Authors: Adira Devina Mahmudi, Alvina Safitri, Mila Hariani | Summary: Sustainable development has become a global priority in addressing environmental challenges while maintaining economic growth and social welfare. In the digital era, Artificial Intelligence (AI) and the Internet of Things (IoT) have emerged as key technologies that support the implementation of a green economy through efficient and data-driven resource management. This study aims to analyze the role of AI and IoT in supporting sustainable development, examine their contribution to improving resource efficiency, and identify the challenges associated with their implementation. The study employs a conceptual research method with a qualitative approach based on a literature review of recent scientific journals, books, and other relevant academic publications. The findings indicate that AI enhances decision-making, optimizes resource utilization, and reduces operational waste, while IoT enables real-time monitoring and automated management across various sectors. The integration of AI and IoT creates intelligent systems that improve energy efficiency, support environmental management, and strengthen green economy practices. However, challenges such as digital infrastructure gaps, limited human resources, high implementation costs, and data security concerns remain. Therefore, collaboration among governments, industries, and educational institutions is essential to maximize the contribution of AI and IoT to sustainable development."
10.55656/jpe.v6i2.672,Gambaran Etika Digital terhadap Perilaku Akademik Mahasiswa di Era Kecerdasan Buatan/Artifical Intelligence (AI) (Studi Kasus STAI KHARISMA),"This study aims to describe the overview of digital ethics and academic behavior of STAI KHARISMA students in the era of artificial intelligence. The research employed a descriptive quantitative approach with a survey method. The sample consisted of 50 students selected through purposive sampling. The instrument used was a questionnaire with 16 statement items using a Likert scale of 1-5. Data analysis was conducted descriptively by calculating frequencies, percentages, and mean scores. The results showed that the level of students' digital ethics was high with a mean score of 33.6 out of 40. The digital communication ethics indicator obtained the highest percentage (92%), while the digital honesty indicator obtained the lowest percentage (72%). The level of students' academic behavior was also high with a mean score of 32.2 out of 40. The academic discipline indicator obtained the highest percentage (86%), while the academic integrity indicator obtained the lowest percentage (70%). This study concludes that STAI KHARISMA students already have good digital ethics and academic behavior, but there is still a need for improvement in the aspects of digital honesty and academic integrity.","['Kun Nurachadijat', 'Yulia SanicaPopy', 'Sita Nurhomsah', 'Rizki Utari']",[],,2026-07-01,2026-07-01,https://doi.org/10.55656/jpe.v6i2.672,https://ojs.staisdharma.ac.id/index.php/jpe/article/download/672/512,,"Kun Nurachadijat, Yulia SanicaPopy, Sita Nurhomsah, Rizki Utari",,1202,36,"Title: Gambaran Etika Digital terhadap Perilaku Akademik Mahasiswa di Era Kecerdasan Buatan/Artifical Intelligence (AI) (Studi Kasus STAI KHARISMA) | Authors: Kun Nurachadijat, Yulia SanicaPopy, Sita Nurhomsah, Rizki Utari | Summary: This study aims to describe the overview of digital ethics and academic behavior of STAI KHARISMA students in the era of artificial intelligence. The research employed a descriptive quantitative approach with a survey method. The sample consisted of 50 students selected through purposive sampling. The instrument used was a questionnaire with 16 statement items using a Likert scale of 1-5. Data analysis was conducted descriptively by calculating frequencies, percentages, and mean scores. The results showed that the level of students' digital ethics was high with a mean score of 33.6 out of 40. The digital communication ethics indicator obtained the highest percentage (92%), while the digital honesty indicator obtained the lowest percentage (72%). The level of students' academic behavior was also high with a mean score of 32.2 out of 40. The academic discipline indicator obtained the highest percentage (86%), while the academic integrity indicator obtained the lowest percentage (70%). This study concludes that STAI KHARISMA students already have good digital ethics and academic behavior, but there is still a need for improvement in the aspects of digital honesty and academic integrity."
10.61253/abdicendekia.v5i2.917,Pengaruh Penggunaan Artifical Intelligence (AI) Terhadap Kemandirian Belajar Peserta Didik pada Mata Pelajaran Pendidikan Agama Islam,"Penelitian ini bertujuan untuk menganalisis pengaruh penggunaan Artificial Intelligence (AI) terhadap kemandirian belajar peserta didik pada mata pelajaran Pendidikan Agama Islam (PAI). Transformasi digital dalam pendidikan telah mendorong integrasi teknologi AI, yang menawarkan potensi besar sekaligus menghadirkan tantangan tersendiri, terutama dalam konteks penguatan kemandirian belajar. Penelitian ini menggunakan pendekatan kuantitatif dengan metode survei eksplanatori. Sampel penelitian terdiri dari peserta didik jenjang sekolah menengah yang mengikuti pembelajaran PAI berbasis platform digital dengan dukungan AI. Data dikumpulkan melalui kuesioner terstruktur yang mengukur tingkat kemandirian belajar dan persepsi terhadap penggunaan AI. Analisis data dilakukan menggunakan teknik regresi untuk menguji pengaruh antar variabel. Hasil penelitian menunjukkan bahwa pemanfaatan AI dalam pembelajaran PAI memiliki pengaruh yang signifikan terhadap peningkatan kemandirian belajar peserta didik. Temuan ini sejalan dengan penelitian lain yang mengungkapkan bahwa AI, melalui fitur seperti chatbot islami dan sistem adaptif, mampu memberikan umpan balik personal dan memperluas akses materi, sehingga mendorong siswa untuk lebih proaktif, bertanggung jawab, dan percaya diri dalam proses belajarnya. Namun demikian, penelitian juga mengidentifikasi potensi risiko ketergantungan pada jawaban instan yang dapat melemahkan kemampuan analisis kritis jika penggunaan AI tidak diawasi dengan tepat. Penelitian ini menyimpulkan bahwa AI efektif dalam menumbuhkan kemandirian belajar PAI, dengan syarat pendidik memainkan peran kunci sebagai fasilitator dan pengawas untuk memastikan penggunaan teknologi tetap sejalan dengan tujuan pendidikan karakter dan nilai-nilai keislaman. Temuan ini diharapkan dapat memberikan kontribusi bagi pengembangan model pembelajaran PAI yang inovatif dan adaptif di era digital.","['Muhammad Aufa Muis', 'Fahrureza Fahrureza', 'Tuti Nuriyati']",[],,2026-06-30,2026-07-06,https://doi.org/10.61253/abdicendekia.v5i2.917,https://zia-research.com/index.php/abdicendekia/article/download/917/681,,"Muhammad Aufa Muis, Fahrureza Fahrureza, Tuti Nuriyati",,1913,37,"Title: Pengaruh Penggunaan Artifical Intelligence (AI) Terhadap Kemandirian Belajar Peserta Didik pada Mata Pelajaran Pendidikan Agama Islam | Authors: Muhammad Aufa Muis, Fahrureza Fahrureza, Tuti Nuriyati | Summary: Penelitian ini bertujuan untuk menganalisis pengaruh penggunaan Artificial Intelligence (AI) terhadap kemandirian belajar peserta didik pada mata pelajaran Pendidikan Agama Islam (PAI). Transformasi digital dalam pendidikan telah mendorong integrasi teknologi AI, yang menawarkan potensi besar sekaligus menghadirkan tantangan tersendiri, terutama dalam konteks penguatan kemandirian belajar. Penelitian ini menggunakan pendekatan kuantitatif dengan metode survei eksplanatori. Sampel penelitian terdiri dari peserta didik jenjang sekolah menengah yang mengikuti pembelajaran PAI berbasis platform digital dengan dukungan AI. Data dikumpulkan melalui kuesioner terstruktur yang mengukur tingkat kemandirian belajar dan persepsi terhadap penggunaan AI. Analisis data dilakukan menggunakan teknik regresi untuk menguji pengaruh antar variabel. Hasil penelitian menunjukkan bahwa pemanfaatan AI dalam pembelajaran PAI memiliki pengaruh yang signifikan terhadap peningkatan kemandirian belajar peserta didik. Temuan ini sejalan dengan penelitian lain yang mengungkapkan bahwa AI, melalui fitur seperti chatbot islami dan sistem adaptif, mampu memberikan umpan balik personal dan memperluas akses materi, sehingga mendorong siswa untuk lebih proaktif, bertanggung jawab, dan percaya diri dalam proses belajarnya. Namun demikian, penelitian juga mengidentifikasi potensi risiko ketergantungan pada jawaban instan yang dapat melemahkan kemampuan analisis kritis jika penggunaan AI tidak diawasi dengan tepat. Penelitian ini menyimpulkan bahwa AI efektif dalam menumbuhkan kemandirian belajar PAI, dengan syarat pendidik memainkan peran kunci sebagai fasilitator dan pengawas untuk memastikan penggunaan teknologi tetap sejalan dengan tujuan pendidikan karakter dan nilai-nilai keislaman. Temuan ini diharapkan dapat memberikan kontribusi bagi pengembangan model pembelajaran PAI yang inovatif dan adaptif di era digital."
10.57250/ajpp.v5i2.3033,Fenomena Fatwa Instan pada Platform AI sebagai Tantangan Metodologi Ijtihad di Tengah Perkembangan Artifical Intelligence,"Perkembangan teknologi kecerdasan buatan (Artificial Intelligence/AI) telah menyebabkan perubahan besar dalam cara masyarakat mencari hukum Islam, terutama di kalangan generasi muda yang mencakup lebih dari 60 persen populasi Indonesia, Fenomena ini dikenal sebagai agama algoritmik. Perubahan ini menghasilkan fenomena fatwa instan yang didasarkan pada chatbot AI, yang sering muncul tanpa adanya proses verifikasi keilmuan yang memadai, sehingga keabsahan terhadap metodologinya patut dipersoalkan. Penelitian ini bertujuan untuk meneliti sejauh mana platform AI generatif dapat memenuhi kualifikasi metodologis seorang mujtahid dalam proses ijtihad hukum Islam, serta merumuskan posisi ideal AI dalam tatanan hukum Islam saat ini. Penelitian ini menerapkan metode studi pustaka (library research) dengan pendekatan deskriptif kualitatif yang berfokus pada normatif-filosofis, di mana data primer terdiri dari kitab-kitab usul fikih yang diakui serta data sekunder berupa artikel ilmiah yang dianalisis menggunakan teknik analisis isi (content analysis). Penelitian mengungkapkan bahwa AI generatif secara mendasar tidak memenuhi kriteria mujtahid karena tidak memiliki kesadaran spiritual (syu'ur), niat (niyyah), dan tanggung jawab moral (taklif), serta tidak dapat menjalankan proses tarjih atau memahami kemaslahatan dan konteks sosial ('urf) secara mendalam. Ketergantungan pada AI berpotensi menghasilkan halusinasi dan memproduksi output yang tidak terjamin kredibilitasnya, seperti hadis atau dalil palsu, bias dalam representasi mazhab, serta kurangnya akuntabilitas saat terjadinya kesalahan hukum. Temuan ini menunjukkan pentingnya AI ditempatkan secara seimbang sebagai alat untuk riset dan edukasi, bukan sebagai penentu mutlak, dengan kerja sama antara lembaga fatwa dan ahli teknologi informasi untuk mengembangkan regulasi serta penyaringan data keagamaan yang terpercaya dan sesuai dengan prinsip maqasid al-syariah.","['Najwa Isaura Sabila', 'Fathima Zahra', 'M. Sahril', 'Alfath Oktaraya Adoe', 'Abdul Fadhil']",[],,2026-06-30,2026-07-08,https://doi.org/10.57250/ajpp.v5i2.3033,https://jurnal.ardenjaya.com/index.php/ajpp/article/download/3033/1970,,"Najwa Isaura Sabila, Fathima Zahra, M. Sahril, Alfath Oktaraya Adoe, Abdul Fadhil",,1935,37,"Title: Fenomena Fatwa Instan pada Platform AI sebagai Tantangan Metodologi Ijtihad di Tengah Perkembangan Artifical Intelligence | Authors: Najwa Isaura Sabila, Fathima Zahra, M. Sahril, Alfath Oktaraya Adoe, Abdul Fadhil | Summary: Perkembangan teknologi kecerdasan buatan (Artificial Intelligence/AI) telah menyebabkan perubahan besar dalam cara masyarakat mencari hukum Islam, terutama di kalangan generasi muda yang mencakup lebih dari 60 persen populasi Indonesia, Fenomena ini dikenal sebagai agama algoritmik. Perubahan ini menghasilkan fenomena fatwa instan yang didasarkan pada chatbot AI, yang sering muncul tanpa adanya proses verifikasi keilmuan yang memadai, sehingga keabsahan terhadap metodologinya patut dipersoalkan. Penelitian ini bertujuan untuk meneliti sejauh mana platform AI generatif dapat memenuhi kualifikasi metodologis seorang mujtahid dalam proses ijtihad hukum Islam, serta merumuskan posisi ideal AI dalam tatanan hukum Islam saat ini. Penelitian ini menerapkan metode studi pustaka (library research) dengan pendekatan deskriptif kualitatif yang berfokus pada normatif-filosofis, di mana data primer terdiri dari kitab-kitab usul fikih yang diakui serta data sekunder berupa artikel ilmiah yang dianalisis menggunakan teknik analisis isi (content analysis). Penelitian mengungkapkan bahwa AI generatif secara mendasar tidak memenuhi kriteria mujtahid karena tidak memiliki kesadaran spiritual (syu'ur), niat (niyyah), dan tanggung jawab moral (taklif), serta tidak dapat menjalankan proses tarjih atau memahami kemaslahatan dan konteks sosial ('urf) secara mendalam. Ketergantungan pada AI berpotensi menghasilkan halusinasi dan memproduksi output yang tidak terjamin kredibilitasnya, seperti hadis atau dalil palsu, bias dalam representasi mazhab, serta kurangnya akuntabilitas saat terjadinya kesalahan hukum. Temuan ini menunjukkan pentingnya AI ditempatkan secara seimbang sebagai alat untuk riset dan edukasi, bukan sebagai penentu mutlak, dengan kerja sama antara lembaga fatwa dan ahli teknologi informasi untuk mengembangkan regulasi serta penyaringan data keagamaan yang terpercaya dan sesuai dengan prinsip maqasid al-syariah."
10.66128/jdhe202602.2,The Ethical Dimension between Innovation and Responsibility - Artifical Intelligence in Medicine and Digital Health,"Case presentation: Patient E. suffers severe iatrogenic injury during a sinuplasty due to an AI-assisted navigation system incorrectly mapping the position of the instruments to the paranasal sinus region during surgery, even though the instruments were actually located in the immediate vicinity of the carotid artery. Uncritical reliance of the surgeon on the output of an AI-assisted system lead to a carotid artery lesion and a subsequent ischemic stroke with long-term neurological deficits. This raises ethical and legal questions regarding medical responsibility, the duty to inform, and the allocation of liability. Methodology: Using the described clinical case study as a point of departure, the ethical and legal implications of AI-assisted medical decision-making within the frameworks of biomedical ethics and health regulations and laws in the EU and US were critically qualitatively analyzed. Particular attention was given to questions of autonomy, beneficence, professional responsibility, informed consent, and liability, with the aim of assessing the requirements for the responsible and ethically justifiable use of AI in healthcare. Results: Ethically, the focus is particularly on autonomy, non-maleficence, beneficence, and justice. A potential violation of autonomy occurs when patients are not informed about the use of AI and its risks. The principles of non-maleficence and beneficence are violated when medical plausibility checks are omitted and an “automation bias” leads to blind trust in the AI-system. Legally, AI remains a medical device and is classified as a high-risk system under the EU AI Act, thereby subject to requirements regarding safety, robustness, and human oversight. The physician’s duty of care (“lege artis”) is not diminished by AI but continues to require critical oversight. Additionally, liability issues arise that affect physicians, healthcare facilities, and manufacturers alike. Conclusion: AI can be medically beneficial and improve patient safety when used responsibly. However, the present case demonstrates that a lack of human oversight, as well as insufficient reflection and control can lead to serious harm. It is therefore essential to provide transparent patient information, establish clear oversight mechanisms, offer training, and clearly define legal accountability.","['Marlon Possard', 'Sonja Bleichert']",[],,2026-06-29,2026-06-26,https://doi.org/10.66128/jdhe202602.2,https://perennial.pub/journal/jdhe/1/2/3/pdf,,"Marlon Possard, Sonja Bleichert",,2339,38,"Title: The Ethical Dimension between Innovation and Responsibility - Artifical Intelligence in Medicine and Digital Health | Authors: Marlon Possard, Sonja Bleichert | Summary: Case presentation: Patient E. suffers severe iatrogenic injury during a sinuplasty due to an AI-assisted navigation system incorrectly mapping the position of the instruments to the paranasal sinus region during surgery, even though the instruments were actually located in the immediate vicinity of the carotid artery. Uncritical reliance of the surgeon on the output of an AI-assisted system lead to a carotid artery lesion and a subsequent ischemic stroke with long-term neurological deficits. This raises ethical and legal questions regarding medical responsibility, the duty to inform, and the allocation of liability. Methodology: Using the described clinical case study as a point of departure, the ethical and legal implications of AI-assisted medical decision-making within the frameworks of biomedical ethics and health regulations and laws in the EU and US were critically qualitatively analyzed. Particular attention was given to questions of autonomy, beneficence, professional responsibility, informed consent, and liability, with the aim of assessing the requirements for the responsible and ethically justifiable use of AI in healthcare. Results: Ethically, the focus is particularly on autonomy, non-maleficence, beneficence, and justice. A potential violation of autonomy occurs when patients are not informed about the use of AI and its risks. The principles of non-maleficence and beneficence are violated when medical plausibility checks are omitted and an “automation bias” leads to blind trust in the AI-system. Legally, AI remains a medical device and is classified as a high-risk system under the EU AI Act, thereby subject to requirements regarding safety, robustness, and human oversight. The physician’s duty of care (“lege artis”) is not diminished by AI but continues to require critical oversight. Additionally, liability issues arise that affect physicians, healthcare facilities, and manufacturers alike. Conclusion: AI can be medically beneficial and improve patient safety when used responsibly. However, the present case demonstrates that a lack of human oversight, as well as insufficient reflection and control can lead to serious harm. It is therefore essential to provide transparent patient information, establish clear oversight mechanisms, offer training, and clearly define legal accountability."
10.4018/979-8-3373-8337-8.ch004,Artifical Intelligence and Digital Marketing,"The rapid rise of generative AI has redefined the boundaries of personalization, but it has also amplified the risks of opacity and algorithmic manipulation. This chapter is justified by the immediate need to reconcile the effectiveness of automated campaigns with the principles of ethics by design, and it offers a response to the empirical research gap linking marketing performance to algorithmic fairness. In this sense, this chapter analyzes the influence of Artificial Intelligence (AI) on digital marketing, focusing on the ethical, security, and data privacy implications. Starting from the evolution of marketing, we discuss how digitization, machine learning, Generative AI (GIA), and LLMs transform the collection, analysis, and use of data to automate campaigns, segment audiences, and personalize content in real time.Through a bibliometric study in the Web of Science (WoS), scientific production at its intersection is mapped. Thematic clusters are identified on AI applications, ethical and privacy risks, and IAG in the personalization economy.","['Andreia Couto', 'Bruno Barbosa Sousa', 'Lara Gonçalves Santos']",[],,2026-06-23,2026-06-10,https://doi.org/10.4018/979-8-3373-8337-8.ch004,,,"Andreia Couto, Bruno Barbosa Sousa, Lara Gonçalves Santos",,1062,44,"Title: Artifical Intelligence and Digital Marketing | Authors: Andreia Couto, Bruno Barbosa Sousa, Lara Gonçalves Santos | Summary: The rapid rise of generative AI has redefined the boundaries of personalization, but it has also amplified the risks of opacity and algorithmic manipulation. This chapter is justified by the immediate need to reconcile the effectiveness of automated campaigns with the principles of ethics by design, and it offers a response to the empirical research gap linking marketing performance to algorithmic fairness. In this sense, this chapter analyzes the influence of Artificial Intelligence (AI) on digital marketing, focusing on the ethical, security, and data privacy implications. Starting from the evolution of marketing, we discuss how digitization, machine learning, Generative AI (GIA), and LLMs transform the collection, analysis, and use of data to automate campaigns, segment audiences, and personalize content in real time.Through a bibliometric study in the Web of Science (WoS), scientific production at its intersection is mapped. Thematic clusters are identified on AI applications, ethical and privacy risks, and IAG in the personalization economy."
10.62951/karyanyata.v3i2.3319,Pemanfaatan Artifical Intelegence (AI) Guna Peningkatan dan Memperkaya Kecakapan Digital Dikalangan Siswa,"The Artificial Intelligence (AI) Utilization Training represents a structured community service initiative targeting students of Rumah Yatim and Pesantren Ruhama. This program is designed to equip participants with additional competencies, encompassing practical skills and contemporary digital literacy aligned with the evolving demands of the educational sector. The AI utilization training aims to enhance students’ digital literacy, thereby fostering their capacity to adapt to emerging technological advancements. Participants are trained to comprehend foundational AI concepts and their applications in learning, productivity, and innovation, contributing to their preparedness for the Industrial Revolution 4.0 and Society 5.0. Observations conducted in collaboration with partner institutions identified several challenges, including limited student engagement in digital literacy, insufficient infrastructure, and a lack of understanding regarding AI utilization. In response, this program implements targeted workshops and training sessions focused on AI applications. The activities undertaken in this program include: (1) facilitating access to AI applications and providing instructional guidance to enable students to acquire fundamental digital skills with minimal barriers; and (2) delivering interactive, engaging, and easily comprehensible instruction on basic AI applications through practical demonstrations and hands-on exercises. This initiative is expected to promote the development and enrichment of students’ competencies in both theoretical and practical dimensions of digital literacy. Consequently, participants demonstrate improved proficiency and confidence in AI utilization, enhancing their readiness to navigate current and future digital technology landscapes. Empirical outcomes indicate an increase in participants’ knowledge, understanding, skills, and competency related to AI from 85% prior to training to 95% post-training.","['Deden Rosid Waltam', 'Wawan Budiarto', 'Bambang Herlambang']",[],,2026-06-22,2026-06-22,https://doi.org/10.62951/karyanyata.v3i2.3319,https://pkm.lpkd.or.id/index.php/KaryaNyata/article/download/3319/3077,,"Deden Rosid Waltam, Wawan Budiarto, Bambang Herlambang",,1964,45,"Title: Pemanfaatan Artifical Intelegence (AI) Guna Peningkatan dan Memperkaya Kecakapan Digital Dikalangan Siswa | Authors: Deden Rosid Waltam, Wawan Budiarto, Bambang Herlambang | Summary: The Artificial Intelligence (AI) Utilization Training represents a structured community service initiative targeting students of Rumah Yatim and Pesantren Ruhama. This program is designed to equip participants with additional competencies, encompassing practical skills and contemporary digital literacy aligned with the evolving demands of the educational sector. The AI utilization training aims to enhance students’ digital literacy, thereby fostering their capacity to adapt to emerging technological advancements. Participants are trained to comprehend foundational AI concepts and their applications in learning, productivity, and innovation, contributing to their preparedness for the Industrial Revolution 4.0 and Society 5.0. Observations conducted in collaboration with partner institutions identified several challenges, including limited student engagement in digital literacy, insufficient infrastructure, and a lack of understanding regarding AI utilization. In response, this program implements targeted workshops and training sessions focused on AI applications. The activities undertaken in this program include: (1) facilitating access to AI applications and providing instructional guidance to enable students to acquire fundamental digital skills with minimal barriers; and (2) delivering interactive, engaging, and easily comprehensible instruction on basic AI applications through practical demonstrations and hands-on exercises. This initiative is expected to promote the development and enrichment of students’ competencies in both theoretical and practical dimensions of digital literacy. Consequently, participants demonstrate improved proficiency and confidence in AI utilization, enhancing their readiness to navigate current and future digital technology landscapes. Empirical outcomes indicate an increase in participants’ knowledge, understanding, skills, and competency related to AI from 85% prior to training to 95% post-training."
